location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Finland,7/17/20,7301,8,3.143,328,0,-0.143,1317.699,1.444,0.567,59.198,0,-0.026,1.23,1,0.18,6,1.083,,,,,5108,320850,57.908,0.922,4227,0.763,0.001,1344.9,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,7/18/20,7318,17,3.857,328,0,-0.143,1320.767,3.068,0.696,59.198,0,-0.026,1.26,,,,,,,,,4131,324981,58.653,0.746,4347,0.785,0.001,1127,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,7/19/20,7335,17,5.857,328,0,-0.143,1323.836,3.068,1.057,59.198,0,-0.026,1.27,,,,,,,,,2136,327117,59.039,0.386,4319,0.78,0.001,737.4,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,7/20/20,7340,5,6.429,328,0,-0.143,1324.738,0.902,1.16,59.198,0,-0.026,1.25,1,0.18,6,1.083,,,,,3296,330413,59.634,0.595,4346,0.784,0.001,676,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,7/21/20,7351,11,7.143,328,0,-0.143,1326.723,1.985,1.289,59.198,0,-0.026,1.24,1,0.18,6,1.083,,,,,5462,335875,60.619,0.986,4362,0.787,0.002,610.7,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,7/22/20,7362,11,9.429,328,0,0,1328.709,1.985,1.702,59.198,0,0,1.22,0,0,4,0.722,,,,,5042,340917,61.529,0.91,4307,0.777,0.002,456.8,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,7/23/20,7372,10,11.286,328,0,0,1330.513,1.805,2.037,59.198,0,0,1.21,,,,,,,,,5477,346394,62.518,0.989,4379,0.79,0.003,388,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,7/24/20,7380,8,11.286,329,1,0.143,1331.957,1.444,2.037,59.379,0.18,0.026,1.19,0,0,4,0.722,,,,,4752,351146,63.376,0.858,4328,0.781,0.003,383.5,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,7/25/20,7388,8,10,329,0,0.143,1333.401,1.444,1.805,59.379,0,0.026,1.18,,,,,,,,,3760,354906,64.054,0.679,4275,0.772,0.002,427.5,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,7/26/20,7393,5,8.286,329,0,0.143,1334.304,0.902,1.495,59.379,0,0.026,1.18,,,,,,,,,2285,357191,64.467,0.412,4296,0.775,0.002,518.5,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,7/27/20,7398,5,8.286,329,0,0.143,1335.206,0.902,1.495,59.379,0,0.026,1.19,0,0,5,0.902,,,,,3403,360594,65.081,0.614,4312,0.778,0.002,520.4,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,7/28/20,7404,6,7.571,329,0,0.143,1336.289,1.083,1.367,59.379,0,0.026,1.2,,,,,,,,,5743,366337,66.117,1.037,4352,0.785,0.002,574.8,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,7/29/20,7414,10,7.429,329,0,0.143,1338.094,1.805,1.341,59.379,0,0.026,1.21,0,0,4,0.722,,,,,5539,371876,67.117,1,4423,0.798,0.002,595.4,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,7/30/20,7423,9,7.286,329,0,0.143,1339.718,1.624,1.315,59.379,0,0.026,1.24,,,,,,,,,5635,377511,68.134,1.017,4445,0.802,0.002,610.1,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,7/31/20,7432,9,7.429,329,0,0,1341.342,1.624,1.341,59.379,0,0,1.26,0,0,8,1.444,,,,,5555,383066,69.137,1.003,4560,0.823,0.002,613.8,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,8/1/20,7443,11,7.857,329,0,0,1343.328,1.985,1.418,59.379,0,0,1.28,,,,,,,,,4198,387264,69.894,0.758,4623,0.834,0.002,588.4,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,8/2/20,7453,10,8.571,329,0,0,1345.133,1.805,1.547,59.379,0,0,1.31,,,,,,,,,4568,391832,70.719,0.824,4949,0.893,0.002,577.4,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,8/3/20,7466,13,9.714,329,0,0,1347.479,2.346,1.753,59.379,0,0,1.33,0,0,9,1.624,,,,,5250,397082,71.666,0.948,5213,0.941,0.002,536.6,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,8/4/20,7483,17,11.286,331,2,0.286,1350.547,3.068,2.037,59.74,0.361,0.052,1.34,1,0.18,6,1.083,,,,,6819,403901,72.897,1.231,5366,0.968,0.002,475.5,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,8/5/20,7512,29,14,331,0,0.286,1355.781,5.234,2.527,59.74,0,0.052,1.35,0,0,6,1.083,,,,,8536,412437,74.437,1.541,5794,1.046,0.002,413.9,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,8/6/20,7532,20,15.571,331,0,0.286,1359.391,3.61,2.81,59.74,0,0.052,1.34,,,,,,,,,7097,419534,75.718,1.281,6003,1.083,0.003,385.5,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,8/7/20,7554,22,17.429,331,0,0.286,1363.361,3.971,3.146,59.74,0,0.052,1.33,0,0,3,0.541,,,,,8815,428349,77.309,1.591,6469,1.168,0.003,371.2,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,8/8/20,7568,14,17.857,331,0,0.286,1365.888,2.527,3.223,59.74,0,0.052,1.32,,,,,,,,,6327,434676,78.451,1.142,6773,1.222,0.003,379.3,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,8/9/20,7584,16,18.714,331,0,0.286,1368.776,2.888,3.378,59.74,0,0.052,1.31,,,,,,,,,5942,440618,79.524,1.072,6969,1.258,0.003,372.4,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,8/10/20,7601,17,19.286,333,2,0.571,1371.844,3.068,3.481,60.101,0.361,0.103,1.3,1,0.18,5,0.902,,,,,7260,447878,80.834,1.31,7257,1.31,0.003,376.3,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,8/11/20,7623,22,20,333,0,0.286,1375.814,3.971,3.61,60.101,0,0.052,1.29,,,,,,,,,10638,458516,82.754,1.92,7802,1.408,0.003,390.1,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,8/12/20,7642,19,18.571,333,0,0.286,1379.244,3.429,3.352,60.101,0,0.052,1.28,1,0.18,7,1.263,,,,,11597,470113,84.847,2.093,8239,1.487,0.002,443.6,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,8/13/20,7683,41,21.571,333,0,0.286,1386.643,7.4,3.893,60.101,0,0.052,1.28,,,,,,,,,12107,482220,87.032,2.185,8955,1.616,0.002,415.1,tests performed,,,,,,,,,,35.19,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,8/14/20,7700,17,20.857,333,0,0.286,1389.712,3.068,3.764,60.101,0,0.052,1.26,0,0,6,1.083,,,,,9621,491841,88.768,1.736,9070,1.637,0.002,434.9,tests performed,,,,,,,,,,32.41,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,8/15/20,7720,20,21.714,333,0,0.286,1393.321,3.61,3.919,60.101,0,0.052,1.25,,,,,,,,,10354,502195,90.637,1.869,9646,1.741,0.002,444.2,tests performed,,,,,,,,,,32.41,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,8/16/20,7731,11,21,333,0,0.286,1395.307,1.985,3.79,60.101,0,0.052,1.24,,,,,,,,,10958,513153,92.615,1.978,10362,1.87,0.002,493.4,tests performed,,,,,,,,,,32.41,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,8/17/20,7752,21,21.571,334,1,0.143,1399.097,3.79,3.893,60.281,0.18,0.026,1.23,0,0,5,0.902,,,,,10919,524072,94.586,1.971,10885,1.965,0.002,504.6,tests performed,,,,,,,,,,32.41,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,8/18/20,7776,24,21.857,334,0,0.143,1403.428,4.332,3.945,60.281,0,0.026,1.23,,,,,,,,,12879,536951,96.91,2.324,11205,2.022,0.002,512.7,tests performed,,,,,,,,,,32.41,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,8/19/20,7805,29,23.286,334,0,0.143,1408.662,5.234,4.203,60.281,0,0.026,1.23,0,0,8,1.444,,,,,17142,554093,100.004,3.094,11997,2.165,0.002,515.2,tests performed,,,,,,,,,,32.41,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,8/20/20,7842,37,22.714,334,0,0.143,1415.34,6.678,4.1,60.281,0,0.026,1.22,,,,,,,,,15969,570062,102.886,2.882,12549,2.265,0.002,552.5,tests performed,,,,,,,,,,32.41,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,8/21/20,7871,29,24.429,334,0,0.143,1420.574,5.234,4.409,60.281,0,0.026,1.21,0,0,11,1.985,,,,,16150,586212,105.801,2.915,13482,2.433,0.002,551.9,tests performed,,,,,,,,,,32.41,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,8/22/20,7906,35,26.571,334,0,0.143,1426.891,6.317,4.796,60.281,0,0.026,1.2,,,,,,,,,12831,599043,108.116,2.316,13835,2.497,0.002,520.7,tests performed,,,,,,,,,,32.41,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,8/23/20,7920,14,27,334,0,0.143,1429.418,2.527,4.873,60.281,0,0.026,1.19,,,,,,,,,12725,611768,110.413,2.297,14088,2.543,0.002,521.8,tests performed,,,,,,,,,,32.41,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,8/24/20,7938,18,26.571,335,1,0.143,1432.666,3.249,4.796,60.461,0.18,0.026,1.18,1,0.18,12,2.166,,,,,14506,626274,113.031,2.618,14600,2.635,0.002,549.5,tests performed,,,,,,,,,,32.41,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,8/25/20,7981,43,29.286,335,0,0.143,1440.427,7.761,5.286,60.461,0,0.026,1.17,,,,,,,,,16150,642424,115.946,2.915,15068,2.72,0.002,514.5,tests performed,,,,,,,,,,32.41,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,8/26/20,8002,21,28.143,335,0,0.143,1444.217,3.79,5.079,60.461,0,0.026,1.16,1,0.18,5,0.902,,,,,17490,659914,119.103,3.157,15117,2.728,0.002,537.1,tests performed,,,,,,,,,,32.41,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,8/27/20,8019,17,25.286,335,0,0.143,1447.285,3.068,4.564,60.461,0,0.026,1.15,,,,,,,,,17524,677438,122.265,3.163,15339,2.768,0.002,606.6,tests performed,,,,,,,,,,32.41,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,8/28/20,8042,23,24.429,335,0,0.143,1451.436,4.151,4.409,60.461,0,0.026,1.16,1,0.18,11,1.985,,,,,14166,691604,124.822,2.557,15056,2.717,0.002,616.3,tests performed,,,,,,,,,,32.41,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,8/29/20,8049,7,20.429,335,0,0.143,1452.7,1.263,3.687,60.461,0,0.026,1.16,,,,,,,,,15175,706779,127.561,2.739,15391,2.778,0.001,753.4,tests performed,,,,,,,,,,32.41,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,8/30/20,8077,28,22.429,335,0,0.143,1457.753,5.053,4.048,60.461,0,0.026,1.18,,,,,,,,,13341,720120,129.969,2.408,15479,2.794,0.001,690.1,tests performed,,,,,,,,,,32.41,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,8/31/20,8086,9,21.143,336,1,0.143,1459.378,1.624,3.816,60.642,0.18,0.026,1.2,1,0.18,10,1.805,,,,,13116,733236,132.336,2.367,15280,2.758,0.001,722.7,tests performed,,,,,,,,,,32.41,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,9/1/20,8142,56,23,336,0,0.143,1469.485,10.107,4.151,60.642,0,0.026,1.22,,,,,,,,,14797,748033,135.007,2.671,15087,2.723,0.002,656,tests performed,,,,,,,,,,32.41,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,9/2/20,8161,19,22.714,336,0,0.143,1472.914,3.429,4.1,60.642,0,0.026,1.22,2,0.361,9,1.624,,,,,17899,765932,138.237,3.23,15145,2.733,0.001,666.8,tests performed,,,,,,,,,,32.41,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,9/3/20,8200,39,25.857,336,0,0.143,1479.953,7.039,4.667,60.642,0,0.026,1.24,,,,,,,,,16872,782804,141.282,3.045,15052,2.717,0.002,582.1,tests performed,,,,,,,,,,32.41,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
Finland,9/4/20,8225,25,26.143,336,0,0.143,1484.465,4.512,4.718,60.642,0,0.026,1.25,1,0.18,14,2.527,,,,,16079,798883,144.184,2.902,15326,2.766,0.002,586.2,tests performed,,,,,,,,,,32.41,5540718,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938
